training_loss,epoch,step,n_crashes,avg_total_reward,avg_distance,avg_steps_to_crash,std_total_reward,std_distance,std_steps_to_crash
0.6610139012336731,1333,39999,,,,,,,
0.608505129814148,1334,40049,,,,,,,
,1334,40049,12.0,19.06633949279785,509.3775329589844,13.166666984558105,10.13321304321289,247.40890502929688,7.057305335998535
0.620450496673584,1336,40099,,,,,,,
0.666084885597229,1338,40149,,,,,,,
0.584987461566925,1339,40199,,,,,,,
,1339,40199,6.0,24.346080780029297,663.2120361328125,13.0,9.456192970275879,246.1284942626953,8.736895561218262
0.5673645734786987,1341,40249,,,,,,,
0.5874816179275513,1343,40299,,,,,,,
0.5911680459976196,1344,40349,,,,,,,
,1344,40349,15.0,17.572874069213867,491.2259216308594,14.666666984558105,9.485325813293457,241.60845947265625,7.498147964477539
0.6686940789222717,1346,40399,,,,,,,
0.7314324378967285,1348,40449,,,,,,,
1.032761812210083,1349,40499,,,,,,,
,1349,40499,8.0,22.028104782104492,559.5311889648438,11.875,10.453245162963867,248.45477294921875,7.865073204040527
0.656305730342865,1351,40549,,,,,,,
2.067481279373169,1353,40599,,,,,,,
0.7801051139831543,1354,40649,,,,,,,
,1354,40649,9.0,22.2692813873291,610.3839111328125,14.44444465637207,9.744255065917969,256.93115234375,8.13922119140625
0.7799099683761597,1356,40699,,,,,,,
0.6959288716316223,1358,40749,,,,,,,
0.7276319861412048,1359,40799,,,,,,,
,1359,40799,7.0,24.309152603149414,595.9141235351562,15.857142448425293,8.356945991516113,182.00164794921875,7.679817199707031
0.6528059244155884,1361,40849,,,,,,,
0.5787180066108704,1363,40899,,,,,,,
0.5388587713241577,1364,40949,,,,,,,
,1364,40949,6.0,24.58987045288086,630.5736083984375,14.166666984558105,9.173510551452637,224.40919494628906,9.546669006347656
0.5939203500747681,1366,40999,,,,,,,
0.5894774794578552,1368,41049,,,,,,,
0.570629894733429,1369,41099,,,,,,,
,1369,41099,7.0,23.682680130004883,638.1326904296875,13.714285850524902,9.649332046508789,245.2786865234375,8.875556945800781
0.5745238065719604,1371,41149,,,,,,,
0.6329371929168701,1373,41199,,,,,,,
0.5791412591934204,1374,41249,,,,,,,
,1374,41249,8.0,22.826797485351562,603.4553833007812,13.75,9.183387756347656,227.1332550048828,6.219927787780762
0.6094904541969299,1376,41299,,,,,,,
0.6995055079460144,1378,41349,,,,,,,
0.5314540266990662,1379,41399,,,,,,,
,1379,41399,12.0,20.389543533325195,550.3854370117188,15.416666984558105,9.681140899658203,249.1353759765625,8.004773139953613
0.5453016757965088,1381,41449,,,,,,,
0.4997355043888092,1383,41499,,,,,,,
0.5462784171104431,1384,41549,,,,,,,
,1384,41549,10.0,22.299673080444336,597.6721801757812,16.200000762939453,8.982986450195312,229.9204559326172,7.533923149108887
0.5585932731628418,1386,41599,,,,,,,
0.7266030311584473,1388,41649,,,,,,,
0.5683047771453857,1389,41699,,,,,,,
,1389,41699,8.0,24.942157745361328,656.9216918945312,19.125,7.113191604614258,173.5685577392578,6.7719550132751465
0.5683494806289673,1391,41749,,,,,,,
0.8637969493865967,1393,41799,,,,,,,
0.7331621050834656,1394,41849,,,,,,,
,1394,41849,13.0,20.516992568969727,562.3748168945312,16.69230842590332,8.316793441772461,203.3806610107422,6.0049285888671875
0.4878148138523102,1396,41899,,,,,,,
0.48852309584617615,1398,41949,,,,,,,
0.5206467509269714,1399,41999,,,,,,,
,1399,41999,9.0,21.421241760253906,586.9324951171875,12.55555534362793,10.601871490478516,275.0016174316406,8.314794540405273
1.623795509338379,1401,42049,,,,,,,
1.2509225606918335,1403,42099,,,,,,,
1.117699384689331,1404,42149,,,,,,,
,1404,42149,7.0,24.585948944091797,605.9871826171875,16.571428298950195,9.057111740112305,209.34332275390625,10.390340805053711
1.04275643825531,1406,42199,,,,,,,
1.0278632640838623,1408,42249,,,,,,,
1.0289846658706665,1409,42299,,,,,,,
,1409,42299,11.0,21.67352867126465,591.8883056640625,16.18181800842285,8.455806732177734,211.93162536621094,5.812497138977051
1.0409833192825317,1411,42349,,,,,,,
3.078632116317749,1413,42399,,,,,,,
1.0240482091903687,1414,42449,,,,,,,
,1414,42449,7.0,22.350000381469727,571.9642333984375,10.0,10.170289993286133,239.18087768554688,4.276179790496826
0.8800458312034607,1416,42499,,,,,,,
0.8403679728507996,1418,42549,,,,,,,
0.9408736824989319,1419,42599,,,,,,,
,1419,42599,7.0,26.3450984954834,698.9381103515625,21.571428298950195,5.5565667152404785,133.7474365234375,5.728553771972656
1.201403021812439,1421,42649,,,,,,,
1.1725746393203735,1423,42699,,,,,,,
2.818573236465454,1424,42749,,,,,,,
,1424,42749,10.0,22.720914840698242,623.8055419921875,17.0,9.081768989562988,238.95741271972656,8.449851989746094
1.1409021615982056,1426,42799,,,,,,,
0.8708890080451965,1428,42849,,,,,,,
0.8147110939025879,1429,42899,,,,,,,
,1429,42899,6.0,24.804576873779297,663.3057861328125,14.833333015441895,8.301032066345215,206.0609130859375,7.380529403686523
0.7481787800788879,1431,42949,,,,,,,
0.7577477097511292,1433,42999,,,,,,,
0.7990724444389343,1434,43049,,,,,,,
,1434,43049,8.0,24.87778091430664,659.7388916015625,19.0,6.793027877807617,158.12278747558594,5.7662811279296875
1.2767767906188965,1436,43099,,,,,,,
0.8271709084510803,1438,43149,,,,,,,
0.8174483180046082,1439,43199,,,,,,,
,1439,43199,9.0,21.426143646240234,579.1007690429688,12.55555534362793,9.341324806213379,231.3729248046875,3.71516752243042
0.804209291934967,1441,43249,,,,,,,
0.8716464638710022,1443,43299,,,,,,,
0.8148149251937866,1444,43349,,,,,,,
,1444,43349,6.0,23.021894454956055,596.689453125,8.833333015441895,10.191747665405273,248.48324584960938,3.624760627746582
0.8637171387672424,1446,43399,,,,,,,
0.831071138381958,1448,43449,,,,,,,
0.7312586307525635,1449,43499,,,,,,,
,1449,43499,13.0,20.224836349487305,564.3512573242188,16.230770111083984,10.470759391784668,276.5032958984375,9.783454895019531
0.667702317237854,1451,43549,,,,,,,
0.7545133233070374,1453,43599,,,,,,,
0.7111839652061462,1454,43649,,,,,,,
,1454,43649,9.0,21.470914840698242,561.242431640625,12.666666984558105,10.28042221069336,253.6415252685547,7.527726650238037
0.6835845708847046,1456,43699,,,,,,,
0.7282155156135559,1458,43749,,,,,,,
0.8615016341209412,1459,43799,,,,,,,
,1459,43799,10.0,22.28790855407715,598.4195556640625,16.100000381469727,9.229072570800781,234.59896850585938,7.942921161651611
0.9240165948867798,1461,43849,,,,,,,
0.849225640296936,1463,43899,,,,,,,
0.8553586602210999,1464,43949,,,,,,,
,1464,43949,8.0,23.556537628173828,641.2218017578125,15.5,8.664751052856445,222.240478515625,6.928203105926514
0.7780068516731262,1466,43999,,,,,,,
0.7622190117835999,1468,44049,,,,,,,
0.7258259057998657,1469,44099,,,,,,,
,1469,44099,7.0,22.660131454467773,565.9925537109375,11.0,10.256409645080566,241.207275390625,7.151423454284668
0.7378959655761719,1471,44149,,,,,,,
0.6721825003623962,1473,44199,,,,,,,
0.6774539351463318,1474,44249,,,,,,,
,1474,44249,7.0,22.377452850341797,582.1802978515625,10.0,10.905067443847656,272.8087463378906,7.982122898101807
0.6897258162498474,1476,44299,,,,,,,
0.6521753072738647,1478,44349,,,,,,,
0.797317385673523,1479,44399,,,,,,,
,1479,44399,7.0,23.821895599365234,607.7716674804688,14.285714149475098,9.219189643859863,216.04031372070312,8.378787994384766
0.927591860294342,1481,44449,,,,,,,
0.8518142700195312,1483,44499,,,,,,,
0.6510955691337585,1484,44549,,,,,,,
,1484,44549,10.0,20.033008575439453,511.090576171875,11.600000381469727,10.278826713562012,231.21612548828125,5.499090671539307
0.6831464767456055,1486,44599,,,,,,,
0.7195185422897339,1488,44649,,,,,,,
0.603143572807312,1489,44699,,,,,,,
,1489,44699,8.0,22.51372718811035,547.1878051757812,13.125,10.55683422088623,242.2991943359375,9.803539276123047
0.5969364643096924,1491,44749,,,,,,,
0.5523253679275513,1493,44799,,,,,,,
0.5911462903022766,1494,44849,,,,,,,
,1494,44849,7.0,24.23137092590332,608.4317626953125,15.571428298950195,8.34394645690918,187.69400024414062,7.228063583374023
0.6397317051887512,1496,44899,,,,,,,
0.8737320303916931,1498,44949,,,,,,,
0.8542944192886353,1499,44999,,,,,,,
,1499,44999,9.0,21.02581787109375,547.35302734375,11.666666984558105,10.117255210876465,236.32872009277344,5.4772257804870605
2.084071159362793,1501,45049,,,,,,,
1.446448564529419,1503,45099,,,,,,,
1.352418303489685,1504,45149,,,,,,,
,1504,45149,9.0,22.470260620117188,604.0740966796875,14.777777671813965,9.040223121643066,226.9988555908203,6.407942295074463
1.3716046810150146,1506,45199,,,,,,,
1.4124717712402344,1508,45249,,,,,,,
1.214060664176941,1509,45299,,,,,,,
,1509,45299,9.0,21.53823471069336,560.0714111328125,12.777777671813965,9.742456436157227,227.0050506591797,5.995883464813232
1.0982850790023804,1511,45349,,,,,,,
1.1092201471328735,1513,45399,,,,,,,
1.1234333515167236,1514,45449,,,,,,,
,1514,45449,7.0,24.302942276000977,609.9226684570312,15.714285850524902,8.768632888793945,205.6880340576172,8.72949504852295
1.1231826543807983,1516,45499,,,,,,,
1.1010284423828125,1518,45549,,,,,,,
1.1315176486968994,1519,45599,,,,,,,
,1519,45599,9.0,24.26241683959961,645.1149291992188,18.77777862548828,8.298727035522461,208.06309509277344,8.638129234313965
1.0977189540863037,1521,45649,,,,,,,
0.9449331164360046,1523,45699,,,,,,,
1.1118714809417725,1524,45749,,,,,,,
,1524,45749,11.0,20.822874069213867,560.4344482421875,14.727272987365723,9.021328926086426,216.26300048828125,5.832368850708008
0.9550455808639526,1526,45799,,,,,,,
0.9530136585235596,1528,45849,,,,,,,
1.0818425416946411,1529,45899,,,,,,,
,1529,45899,7.0,23.317319869995117,585.884033203125,12.857142448425293,9.949142456054688,236.42279052734375,8.870957374572754
1.0151480436325073,1531,45949,,,,,,,
1.0014008283615112,1533,45999,,,,,,,
0.9558152556419373,1534,46049,,,,,,,
,1534,46049,9.0,22.431371688842773,610.2354736328125,14.777777671813965,9.303569793701172,235.98081970214844,7.253777027130127
0.9975098967552185,1536,46099,,,,,,,
0.8682721257209778,1538,46149,,,,,,,
0.914509654045105,1539,46199,,,,,,,
,1539,46199,13.0,19.22745132446289,530.9617919921875,14.692307472229004,9.629258155822754,243.2945556640625,7.257723808288574
0.9301427602767944,1541,46249,,,,,,,
1.0265365839004517,1543,46299,,,,,,,
2.360985279083252,1544,46349,,,,,,,
,1544,46349,7.0,22.28268051147461,543.0446166992188,10.0,10.47150707244873,232.3501739501953,6.256425380706787
2.2857611179351807,1546,46399,,,,,,,
1.2842437028884888,1548,46449,,,,,,,
0.9441605806350708,1549,46499,,,,,,,
,1549,46499,11.0,21.9594783782959,591.0992431640625,16.81818199157715,8.597641944885254,209.8096160888672,6.912678241729736
1.136767029762268,1551,46549,,,,,,,
1.5097711086273193,1553,46599,,,,,,,
0.9483063220977783,1554,46649,,,,,,,
,1554,46649,13.0,19.894771575927734,559.2196044921875,15.769230842590332,9.380003929138184,246.50645446777344,7.556493282318115
1.6599301099777222,1556,46699,,,,,,,
0.9790828227996826,1558,46749,,,,,,,
0.8987538814544678,1559,46799,,,,,,,
,1559,46799,9.0,22.659801483154297,588.5000610351562,15.44444465637207,9.815858840942383,239.39413452148438,9.393982887268066
0.8716899156570435,1561,46849,,,,,,,
0.9564186334609985,1563,46899,,,,,,,
0.9025186896324158,1564,46949,,,,,,,
,1564,46949,11.0,22.27941131591797,596.5521850585938,17.454545974731445,9.290878295898438,230.65635681152344,8.89702320098877
1.007000207901001,1566,46999,,,,,,,
0.8336635828018188,1568,47049,,,,,,,
0.9144013524055481,1569,47099,,,,,,,
,1569,47099,13.0,19.471569061279297,523.7911987304688,15.230769157409668,9.528579711914062,233.4250946044922,7.556493282318115
0.797459065914154,1571,47149,,,,,,,
0.7967380285263062,1573,47199,,,,,,,
0.9029627442359924,1574,47249,,,,,,,
,1574,47249,11.0,20.437253952026367,563.2816162109375,14.0,11.25346565246582,293.3538818359375,10.29563045501709
1.1717078685760498,1576,47299,,,,,,,
0.8515718579292297,1578,47349,,,,,,,
1.0842565298080444,1579,47399,,,,,,,
,1579,47399,8.0,26.197383880615234,664.4993896484375,22.625,5.382838726043701,125.44190979003906,5.721396446228027
1.1632518768310547,1581,47449,,,,,,,
0.8458977937698364,1583,47499,,,,,,,
0.9955471754074097,1584,47549,,,,,,,
,1584,47549,19.0,18.286930084228516,512.0993041992188,18.842105865478516,8.017728805541992,212.42677307128906,7.889120578765869
2.7067298889160156,1586,47599,,,,,,,
5.262968063354492,1588,47649,,,,,,,
1.7167385816574097,1589,47699,,,,,,,
,1589,47699,12.0,20.270915985107422,532.2000732421875,15.166666984558105,9.656146049499512,235.58570861816406,7.690181255340576
0.9797132015228271,1591,47749,,,,,,,
0.7251964211463928,1593,47799,,,,,,,
0.8352164030075073,1594,47849,,,,,,,
,1594,47849,10.0,24.66339874267578,653.9967041015625,20.899999618530273,6.736029148101807,159.1770782470703,6.564297199249268
0.9557675719261169,1596,47899,,,,,,,
0.8787659406661987,1598,47949,,,,,,,
0.8019736409187317,1599,47999,,,,,,,
,1599,47999,15.0,15.36993408203125,421.1930236816406,11.666666984558105,10.895198822021484,270.20751953125,8.267742156982422
1.9492442607879639,1601,48049,,,,,,,
1.6486884355545044,1603,48099,,,,,,,
1.5028549432754517,1604,48149,,,,,,,
,1604,48149,6.0,24.653921127319336,622.1854858398438,14.5,9.58328914642334,234.9578857421875,11.236102104187012
1.5298000574111938,1606,48199,,,,,,,
1.538575291633606,1608,48249,,,,,,,
1.4079869985580444,1609,48299,,,,,,,
,1609,48299,9.0,20.729084014892578,516.7894287109375,11.11111068725586,11.169745445251465,256.2327880859375,8.359219551086426
1.3021420240402222,1611,48349,,,,,,,
1.8961236476898193,1613,48399,,,,,,,
1.4188772439956665,1614,48449,,,,,,,
,1614,48449,12.0,18.020587921142578,452.813720703125,11.5,10.704586029052734,237.76382446289062,6.78847074508667
1.311410665512085,1616,48499,,,,,,,
1.3584469556808472,1618,48549,,,,,,,
1.4106614589691162,1619,48599,,,,,,,
,1619,48599,14.0,18.816341400146484,495.025146484375,15.428571701049805,8.587092399597168,200.30787658691406,6.079406261444092
1.412965178489685,1621,48649,,,,,,,
1.284335970878601,1623,48699,,,,,,,
1.583598017692566,1624,48749,,,,,,,
,1624,48749,8.0,22.036930084228516,530.2691040039062,12.0,9.633914947509766,197.88131713867188,5.123475551605225
1.1984962224960327,1626,48799,,,,,,,
1.0605926513671875,1628,48849,,,,,,,
0.9923614859580994,1629,48899,,,,,,,
,1629,48899,8.0,22.26699447631836,558.0535888671875,12.5,9.921577453613281,222.71121215820312,7.053368091583252
1.1140398979187012,1631,48949,,,,,,,
1.1058614253997803,1633,48999,,,,,,,
1.0367882251739502,1634,49049,,,,,,,
,1634,49049,8.0,22.101306915283203,529.4288940429688,12.25,9.788837432861328,209.1339874267578,6.179603576660156
1.0474891662597656,1636,49099,,,,,,,
1.408898115158081,1638,49149,,,,,,,
1.026846170425415,1639,49199,,,,,,,
,1639,49199,7.0,22.27908706665039,544.9344482421875,10.0,11.051136016845703,247.8626708984375,8.766819953918457
1.0868546962738037,1641,49249,,,,,,,
1.284960150718689,1643,49299,,,,,,,
1.0416537523269653,1644,49349,,,,,,,
,1644,49349,9.0,23.068626403808594,587.9239501953125,16.33333396911621,9.34695053100586,218.38514709472656,9.11652946472168
1.010330080986023,1646,49399,,,,,,,
0.8652408719062805,1648,49449,,,,,,,
0.960094153881073,1649,49499,,,,,,,
,1649,49499,7.0,21.91666603088379,543.7103271484375,8.857142448425293,10.895557403564453,245.376220703125,5.890150547027588
0.9834528565406799,1651,49549,,,,,,,
0.9496988654136658,1653,49599,,,,,,,
1.086108922958374,1654,49649,,,,,,,
,1654,49649,8.0,23.82124137878418,594.0958862304688,16.5,8.916196823120117,204.0684051513672,8.986100196838379
1.6093007326126099,1656,49699,,,,,,,
1.081560492515564,1658,49749,,,,,,,
1.0892095565795898,1659,49799,,,,,,,
,1659,49799,7.0,23.688234329223633,596.6106567382812,14.0,9.105913162231445,210.0722198486328,7.63450813293457
1.7488019466400146,1661,49849,,,,,,,
1.3838016986846924,1663,49899,,,,,,,
1.4076488018035889,1664,49949,,,,,,,
,1664,49949,9.0,20.51895523071289,508.6255798339844,10.666666984558105,10.968564987182617,239.48255920410156,7.0395708084106445
0.9288631081581116,1666,49999,,,,,,,
1.0023446083068848,1668,50049,,,,,,,
1.0115605592727661,1669,50099,,,,,,,
,1669,50099,8.0,21.322547912597656,543.991943359375,10.125,10.595165252685547,245.80596923828125,5.395310401916504
1.001130223274231,1671,50149,,,,,,,
1.06716787815094,1673,50199,,,,,,,
1.9656416177749634,1674,50249,,,,,,,
,1674,50249,12.0,20.016666412353516,536.7637939453125,14.75,10.030999183654785,248.5104217529297,8.186625480651855
1.067078709602356,1676,50299,,,,,,,
0.9268133044242859,1678,50349,,,,,,,
0.9559041261672974,1679,50399,,,,,,,
,1679,50399,8.0,23.1679744720459,572.5899658203125,14.875,9.847006797790527,223.59445190429688,9.765212059020996
0.9003743529319763,1681,50449,,,,,,,
0.8765379190444946,1683,50499,,,,,,,
0.8726487755775452,1684,50549,,,,,,,
,1684,50549,10.0,21.6133975982666,545.1389770507812,14.899999618530273,9.503717422485352,214.50836181640625,7.595393657684326
1.1187711954116821,1686,50599,,,,,,,
0.9826211929321289,1688,50649,,,,,,,
0.8572912216186523,1689,50699,,,,,,,
,1689,50699,9.0,22.192157745361328,537.810302734375,14.44444465637207,10.10984992980957,219.90834045410156,9.250959396362305
0.8341383934020996,1691,50749,,,,,,,
0.8221578598022461,1693,50799,,,,,,,
1.0158607959747314,1694,50849,,,,,,,
,1694,50849,5.0,25.43758201599121,620.3009033203125,14.199999809265137,8.719677925109863,206.0831756591797,10.107422828674316
1.2730717658996582,1696,50899,,,,,,,
1.0237400531768799,1698,50949,,,,,,,
1.9957119226455688,1699,50999,,,,,,,
,1699,50999,5.0,24.28823471069336,573.7890014648438,9.800000190734863,9.280244827270508,192.21295166015625,4.664761543273926
2.647228240966797,1701,51049,,,,,,,
1.9347047805786133,1703,51099,,,,,,,
1.7795790433883667,1704,51149,,,,,,,
,1704,51149,12.0,19.687580108642578,509.10955810546875,14.25,9.237974166870117,208.74911499023438,5.917840003967285
1.5687233209609985,1706,51199,,,,,,,
1.8719778060913086,1708,51249,,,,,,,
1.6459635496139526,1709,51299,,,,,,,
,1709,51299,12.0,18.244770050048828,474.33746337890625,11.833333015441895,11.431009292602539,276.32049560546875,8.839620590209961
1.705284595489502,1711,51349,,,,,,,
1.5527247190475464,1713,51399,,,,,,,
1.611952781677246,1714,51449,,,,,,,
,1714,51449,10.0,21.85097885131836,560.9076538085938,15.300000190734863,8.43223762512207,187.42823791503906,4.900000095367432
1.4325462579727173,1716,51499,,,,,,,
1.2712714672088623,1718,51549,,,,,,,
1.2706576585769653,1719,51599,,,,,,,
,1719,51599,11.0,22.010784149169922,585.7097778320312,16.909090042114258,9.7526273727417,245.69911193847656,9.375543594360352
1.5017926692962646,1721,51649,,,,,,,
1.3774237632751465,1723,51699,,,,,,,
1.283341646194458,1724,51749,,,,,,,
,1724,51749,8.0,23.462745666503906,604.0809326171875,15.375,9.22801685333252,225.07400512695312,8.52844524383545
1.5521153211593628,1726,51799,,,,,,,
1.692149043083191,1728,51849,,,,,,,
1.5094788074493408,1729,51899,,,,,,,
,1729,51899,4.0,25.18889045715332,616.6207885742188,9.0,9.040138244628906,212.27099609375,6.041522979736328
1.173498511314392,1731,51949,,,,,,,
1.1101897954940796,1733,51999,,,,,,,
1.163036823272705,1734,52049,,,,,,,
,1734,52049,10.0,20.630067825317383,527.79052734375,12.800000190734863,10.94486141204834,262.0672302246094,8.964373588562012
1.2014764547348022,1736,52099,,,,,,,
1.2756495475769043,1738,52149,,,,,,,
1.1429312229156494,1739,52199,,,,,,,
,1739,52199,10.0,21.593463897705078,565.5297241210938,14.800000190734863,10.005144119262695,242.29100036621094,8.669486045837402
1.0856356620788574,1741,52249,,,,,,,
1.1015061140060425,1743,52299,,,,,,,
1.0730472803115845,1744,52349,,,,,,,
,1744,52349,10.0,20.27777862548828,509.21331787109375,12.199999809265137,10.378830909729004,227.75526428222656,6.896376132965088
1.101953148841858,1746,52399,,,,,,,
0.9524906873703003,1748,52449,,,,,,,
1.01508367061615,1749,52499,,,,,,,
,1749,52499,4.0,26.58431053161621,627.8923950195312,16.25,6.586179733276367,144.4563751220703,7.154543876647949
1.0657777786254883,1751,52549,,,,,,,
1.0842514038085938,1753,52599,,,,,,,
1.0045456886291504,1754,52649,,,,,,,
,1754,52649,6.0,23.250980377197266,579.14013671875,9.666666984558105,9.94503402709961,231.32095336914062,4.784233570098877
1.2181049585342407,1756,52699,,,,,,,
0.9698917269706726,1758,52749,,,,,,,
1.0772826671600342,1759,52799,,,,,,,
,1759,52799,6.0,25.954248428344727,632.755615234375,18.83333396911621,6.630350589752197,138.95159912109375,7.03364896774292
1.2899998426437378,1761,52849,,,,,,,
1.287937045097351,1763,52899,,,,,,,
1.5766730308532715,1764,52949,,,,,,,
,1764,52949,10.0,19.833988189697266,490.11456298828125,11.300000190734863,10.750431060791016,228.3827362060547,6.84178352355957
1.029603362083435,1766,52999,,,,,,,
0.9493283033370972,1768,53049,,,,,,,
1.0940016508102417,1769,53099,,,,,,,
,1769,53099,3.0,26.514379501342773,621.42919921875,10.666666984558105,7.168217658996582,148.1151123046875,2.624669313430786
1.1246150732040405,1771,53149,,,,,,,
1.1069546937942505,1773,53199,,,,,,,
1.3195726871490479,1774,53249,,,,,,,
,1774,53249,7.0,24.247386932373047,589.0621337890625,15.714285850524902,9.003284454345703,199.59352111816406,9.452350616455078
1.155318260192871,1776,53299,,,,,,,
1.4298948049545288,1778,53349,,,,,,,
1.3707317113876343,1779,53399,,,,,,,
,1779,53399,5.0,25.654577255249023,616.1881103515625,15.199999809265137,7.6884236335754395,185.9756317138672,7.573638439178467
2.7760233879089355,1781,53449,,,,,,,
1.6922866106033325,1783,53499,,,,,,,
1.2685774564743042,1784,53549,,,,,,,
,1784,53549,7.0,22.66307258605957,569.1096801757812,11.0,10.593250274658203,250.4090118408203,8.451542854309082
1.1896703243255615,1786,53599,,,,,,,
1.1847673654556274,1788,53649,,,,,,,
1.3619719743728638,1789,53699,,,,,,,
,1789,53699,4.0,24.740196228027344,579.2274780273438,6.75,9.554018020629883,209.58738708496094,1.6393595933914185
2.1521222591400146,1791,53749,,,,,,,
1.1174482107162476,1793,53799,,,,,,,
1.1477630138397217,1794,53849,,,,,,,
,1794,53849,7.0,24.436601638793945,606.1993408203125,16.14285659790039,8.803445816040039,202.58441162109375,9.34158992767334
1.1421688795089722,1796,53899,,,,,,,
1.1393674612045288,1798,53949,,,,,,,
1.200084924697876,1799,53999,,,,,,,
,1799,53999,5.0,24.503591537475586,613.531982421875,10.399999618530273,9.111839294433594,216.63522338867188,4.882622241973877
2.6474969387054443,1801,54049,,,,,,,
2.579960823059082,1803,54099,,,,,,,
2.150885820388794,1804,54149,,,,,,,
,1804,54149,4.0,26.856210708618164,670.3994140625,17.25,7.650496006011963,190.73902893066406,12.275484085083008
2.3213231563568115,1806,54199,,,,,,,
2.746678352355957,1808,54249,,,,,,,
1.940326452255249,1809,54299,,,,,,,
,1809,54299,6.0,24.47679901123047,607.9825439453125,13.833333015441895,9.136214256286621,213.07798767089844,9.007713317871094
1.768765926361084,1811,54349,,,,,,,
1.6894075870513916,1813,54399,,,,,,,
1.590359091758728,1814,54449,,,,,,,
,1814,54449,6.0,24.70163345336914,591.5982055664062,14.666666984558105,8.250447273254395,179.9857635498047,7.015855312347412
1.9110546112060547,1816,54499,,,,,,,
1.576196551322937,1818,54549,,,,,,,
1.56647789478302,1819,54599,,,,,,,
,1819,54599,9.0,25.334964752197266,656.6755981445312,21.33333396911621,7.424259662628174,183.2074432373047,8.615232467651367
1.6034492254257202,1821,54649,,,,,,,
1.4356920719146729,1823,54699,,,,,,,
1.8094472885131836,1824,54749,,,,,,,
,1824,54749,10.0,22.067974090576172,575.9429931640625,15.699999809265137,9.159955978393555,216.87351989746094,7.510659217834473
1.3851845264434814,1826,54799,,,,,,,
1.503382921218872,1828,54849,,,,,,,
1.2943751811981201,1829,54899,,,,,,,
,1829,54899,7.0,24.316341400146484,605.2386474609375,15.857142448425293,8.089971542358398,182.21322631835938,6.7066826820373535
1.621619462966919,1831,54949,,,,,,,
1.3562792539596558,1833,54999,,,,,,,
1.486304521560669,1834,55049,,,,,,,
,1834,55049,5.0,25.54117774963379,628.9192504882812,14.800000190734863,7.569887161254883,167.45297241210938,6.462197780609131
1.6134651899337769,1836,55099,,,,,,,
1.2284542322158813,1838,55149,,,,,,,
1.2672282457351685,1839,55199,,,,,,,
,1839,55199,6.0,25.77908706665039,641.0601806640625,18.16666603088379,6.682905197143555,164.4326934814453,6.229410171508789
1.2054734230041504,1841,55249,,,,,,,
1.2408455610275269,1843,55299,,,,,,,
1.1874839067459106,1844,55349,,,,,,,
,1844,55349,6.0,24.360132217407227,604.3148193359375,13.5,8.502201080322266,194.20384216308594,5.993051528930664
1.727811336517334,1846,55399,,,,,,,
1.255810022354126,1848,55449,,,,,,,
1.311853051185608,1849,55499,,,,,,,
,1849,55499,9.0,22.368953704833984,550.7604370117188,14.777777671813965,9.712028503417969,213.3036651611328,8.53460693359375
1.6722617149353027,1851,55549,,,,,,,
2.1021811962127686,1853,55599,,,,,,,
1.3058562278747559,1854,55649,,,,,,,
,1854,55649,6.0,23.745098114013672,561.4664916992188,11.5,9.425363540649414,199.73594665527344,6.525590419769287
1.2178388833999634,1856,55699,,,,,,,
1.4501338005065918,1858,55749,,,,,,,
1.393250823020935,1859,55799,,,,,,,
,1859,55799,9.0,19.818954467773438,478.23309326171875,9.11111068725586,11.691988945007324,252.5808868408203,7.217947483062744
1.635132908821106,1861,55849,,,,,,,
1.2209279537200928,1863,55899,,,,,,,
1.4494224786758423,1864,55949,,,,,,,
,1864,55949,4.0,27.142160415649414,636.2156982421875,19.0,6.134655952453613,130.9011688232422,9.027734756469727
1.598572850227356,1866,55999,,,,,,,
1.2579420804977417,1868,56049,,,,,,,
1.1416631937026978,1869,56099,,,,,,,
,1869,56099,9.0,21.401962280273438,543.1478271484375,12.55555534362793,10.079914093017578,232.25128173828125,6.784149646759033
1.1765222549438477,1871,56149,,,,,,,
1.1062926054000854,1873,56199,,,,,,,
1.1564311981201172,1874,56249,,,,,,,
,1874,56249,11.0,19.682025909423828,500.6751403808594,12.727272987365723,10.733365058898926,255.74635314941406,8.113859176635742
1.1697098016738892,1876,56299,,,,,,,
1.380489706993103,1878,56349,,,,,,,
1.9114505052566528,1879,56399,,,,,,,
,1879,56399,4.0,25.15097999572754,580.4924926757812,9.0,9.344870567321777,201.66156005859375,8.154753684997559
1.6128419637680054,1881,56449,,,,,,,
2.4137682914733887,1883,56499,,,,,,,
1.3296973705291748,1884,56549,,,,,,,
,1884,56549,11.0,22.43104362487793,552.87060546875,17.909090042114258,8.397539138793945,177.9678955078125,7.537235736846924
1.9155038595199585,1886,56599,,,,,,,
1.576164722442627,1888,56649,,,,,,,
1.2322410345077515,1889,56699,,,,,,,
,1889,56699,9.0,22.789215087890625,563.3629150390625,15.777777671813965,9.668007850646973,216.325439453125,9.401865005493164
1.3772070407867432,1891,56749,,,,,,,
1.393261432647705,1893,56799,,,,,,,
1.2580244541168213,1894,56849,,,,,,,
,1894,56849,10.0,20.592809677124023,513.6990966796875,12.800000190734863,9.943861961364746,218.66502380371094,6.225752830505371
1.1509456634521484,1896,56899,,,,,,,
1.2790250778198242,1898,56949,,,,,,,
1.2430936098098755,1899,56999,,,,,,,
